,lmList,bbox,center
375,"[[604, 395, 0], [559, 378, -4], [520, 345, -8], [505, 309, -15], [519, 280, -19], [552, 293, 13], [518, 281, -10], [526, 318, -21], [543, 332, -25], [573, 289, 6], [536, 283, -19], [547, 325, -20], [567, 331, -14], [596, 288, -5], [557, 282, -30], [566, 324, -20], [586, 330, -6], [621, 290, -17], [581, 285, -32], [584, 315, -25], [600, 323, -15]]","(505, 280, 116, 115)","(563, 337)"
376,"[[611, 395, 0], [563, 388, -12], [516, 355, -17], [499, 312, -24], [518, 280, -26], [538, 308, 11], [513, 289, -9], [525, 321, -19], [539, 326, -23], [561, 299, 10], [538, 282, -13], [552, 323, -14], [566, 326, -7], [587, 294, 2], [564, 274, -23], [574, 317, -13], [587, 324, 2], [617, 293, -6], [593, 275, -20], [596, 306, -12], [606, 316, -1]]","(499, 274, 118, 121)","(558, 334)"
377,"[[612, 392, 0], [564, 386, -9], [517, 354, -11], [502, 311, -16], [519, 278, -17], [537, 308, 16], [512, 289, -3], [526, 321, -12], [538, 327, -14], [560, 299, 12], [537, 281, -9], [553, 324, -10], [566, 328, -2], [586, 294, 4], [561, 273, -20], [573, 317, -8], [586, 326, 7], [615, 291, -5], [591, 275, -17], [594, 307, -7], [604, 316, 4]]","(502, 273, 113, 119)","(558, 332)"
378,"[[603, 401, 0], [558, 382, 0], [522, 349, -1], [506, 313, -7], [516, 283, -12], [552, 296, 22], [523, 285, 2], [530, 320, -6], [544, 333, -9], [570, 292, 13], [536, 284, -8], [544, 326, -9], [562, 332, -3], [592, 291, 0], [554, 283, -24], [562, 325, -15], [580, 332, -1], [618, 294, -15], [579, 288, -27], [581, 318, -20], [597, 326, -9]]","(506, 283, 112, 118)","(562, 342)"
379,"[[601, 400, 0], [554, 376, 0], [521, 344, -3], [506, 313, -11], [516, 286, -16], [561, 289, 19], [523, 283, -2], [529, 319, -14], [546, 332, -19], [580, 286, 9], [534, 286, -14], [542, 328, -17], [562, 332, -12], [600, 288, -4], [552, 287, -28], [558, 329, -18], [578, 333, -5], [620, 295, -19], [575, 293, -32], [576, 322, -25], [593, 329, -15]]","(506, 283, 114, 117)","(563, 341)"
380,"[[600, 399, 0], [556, 373, -2], [526, 341, -8], [511, 311, -17], [517, 285, -22], [575, 281, 14], [528, 279, -8], [534, 315, -21], [552, 328, -27], [592, 280, 6], [536, 282, -18], [543, 323, -21], [564, 329, -17], [607, 284, -5], [552, 286, -29], [557, 326, -20], [577, 331, -7], [620, 294, -18], [572, 295, -33], [573, 322, -27], [591, 329, -17]]","(511, 279, 109, 120)","(565, 339)"
381,"[[605, 395, 0], [562, 375, -4], [528, 342, -10], [513, 309, -18], [523, 282, -22], [567, 285, 11], [527, 278, -11], [534, 316, -24], [552, 330, -29], [587, 282, 5], [541, 281, -19], [549, 324, -20], [570, 330, -16], [607, 283, -5], [560, 285, -29], [566, 327, -18], [586, 332, -5], [626, 291, -17], [581, 292, -31], [582, 323, -25], [598, 331, -16]]","(513, 278, 113, 117)","(569, 336)"
382,"[[607, 396, 0], [564, 381, -5], [525, 346, -9], [511, 310, -16], [523, 282, -18], [560, 290, 11], [523, 282, -12], [531, 320, -23], [549, 333, -27], [580, 286, 4], [539, 284, -20], [551, 327, -20], [571, 331, -14], [602, 286, -6], [560, 284, -31], [569, 327, -21], [589, 330, -7], [626, 291, -18], [583, 289, -34], [586, 320, -28], [603, 327, -19]]","(511, 282, 115, 114)","(568, 339)"
383,"[[605, 401, 0], [558, 388, -11], [516, 355, -18], [499, 316, -27], [515, 285, -31], [547, 303, 6], [517, 292, -15], [529, 326, -26], [545, 333, -30], [569, 297, 4], [538, 288, -20], [551, 329, -20], [568, 332, -13], [593, 294, -3], [561, 284, -28], [571, 326, -17], [587, 330, -3], [620, 295, -13], [588, 287, -26], [591, 317, -18], [604, 323, -8]]","(499, 284, 121, 117)","(559, 342)"
384,"[[605, 403, 0], [557, 393, -9], [513, 360, -13], [497, 320, -20], [514, 288, -22], [540, 310, 14], [513, 296, -7], [523, 329, -17], [538, 335, -21], [562, 302, 10], [534, 289, -12], [547, 331, -12], [564, 334, -6], [588, 297, 1], [559, 284, -21], [568, 326, -11], [583, 331, 3], [618, 296, -8], [589, 284, -20], [591, 315, -11], [603, 323, 0]]","(497, 284, 121, 119)","(557, 343)"
385,"[[605, 403, 0], [559, 396, -10], [513, 365, -15], [496, 324, -22], [513, 291, -25], [535, 313, 11], [510, 295, -10], [520, 327, -20], [533, 337, -24], [559, 304, 8], [532, 290, -15], [546, 332, -16], [562, 339, -9], [585, 299, 0], [558, 284, -26], [569, 327, -15], [583, 336, 0], [616, 298, -11], [588, 283, -24], [591, 315, -15], [603, 325, -3]]","(496, 283, 120, 120)","(556, 343)"
386,"[[604, 401, 0], [558, 397, -14], [509, 367, -19], [491, 323, -25], [511, 290, -27], [524, 319, 10], [500, 298, -11], [514, 331, -20], [524, 335, -22], [548, 308, 8], [527, 289, -15], [543, 332, -15], [554, 335, -6], [575, 301, 1], [555, 282, -25], [568, 325, -13], [578, 332, 3], [606, 298, -7], [585, 281, -21], [589, 313, -11], [598, 321, 0]]","(491, 281, 115, 120)","(548, 341)"
387,"[[606, 400, 0], [560, 399, -14], [510, 369, -19], [493, 323, -25], [514, 288, -27], [523, 320, 10], [497, 301, -10], [511, 328, -19], [522, 328, -21], [547, 309, 9], [527, 291, -14], [545, 333, -14], [555, 336, -6], [574, 302, 1], [554, 281, -25], [568, 325, -14], [579, 333, 3], [605, 298, -7], [584, 281, -20], [589, 312, -11], [597, 322, 0]]","(493, 281, 113, 119)","(549, 340)"
388,"[[608, 402, 0], [563, 397, -12], [513, 365, -17], [495, 322, -23], [515, 287, -25], [528, 316, 11], [505, 297, -10], [519, 329, -19], [531, 332, -21], [552, 306, 8], [530, 288, -15], [547, 332, -14], [559, 335, -5], [579, 300, 0], [556, 280, -26], [570, 326, -14], [583, 333, 3], [610, 296, -10], [587, 279, -22], [592, 311, -12], [601, 321, 0]]","(495, 279, 115, 123)","(552, 340)"
389,"[[608, 398, 0], [561, 395, -11], [512, 365, -14], [496, 320, -20], [517, 285, -23], [530, 316, 15], [505, 297, -5], [519, 327, -15], [532, 332, -17], [553, 306, 12], [532, 287, -11], [549, 330, -12], [561, 335, -4], [580, 300, 3], [558, 278, -22], [571, 323, -11], [583, 332, 5], [610, 297, -6], [588, 279, -18], [592, 310, -8], [601, 320, 3]]","(496, 278, 114, 120)","(553, 338)"
390,"[[603, 406, 0], [555, 392, -2], [513, 360, -5], [496, 321, -11], [507, 286, -15], [541, 307, 18], [512, 295, -2], [521, 329, -11], [536, 338, -14], [562, 300, 10], [529, 290, -11], [542, 334, -12], [560, 337, -4], [586, 296, -1], [551, 286, -27], [562, 330, -16], [580, 335, 0], [614, 295, -14], [579, 288, -28], [583, 319, -19], [598, 326, -7]]","(496, 286, 118, 120)","(555, 346)"
391,"[[601, 406, 0], [555, 389, -4], [514, 356, -9], [496, 321, -17], [510, 289, -21], [548, 299, 15], [514, 293, -6], [525, 329, -17], [542, 338, -22], [569, 294, 8], [530, 291, -15], [543, 335, -15], [562, 337, -9], [591, 292, -2], [552, 289, -27], [561, 332, -16], [580, 334, -1], [617, 294, -15], [577, 292, -27], [580, 322, -19], [597, 328, -8]]","(496, 289, 121, 117)","(556, 347)"
392,"[[598, 403, 0], [553, 384, -3], [517, 352, -8], [499, 319, -16], [511, 291, -21], [553, 293, 16], [517, 288, -6], [524, 325, -19], [541, 337, -24], [573, 290, 9], [530, 289, -16], [540, 333, -18], [560, 337, -13], [595, 290, -3], [550, 290, -28], [558, 333, -18], [578, 337, -4], [618, 295, -16], [574, 294, -30], [575, 325, -23], [592, 332, -13]]","(499, 288, 119, 115)","(558, 345)"
393,"[[599, 399, 0], [557, 373, -3], [531, 341, -11], [514, 314, -22], [517, 289, -29], [590, 278, 7], [533, 276, -15], [536, 311, -29], [555, 324, -34], [603, 278, 0], [535, 279, -25], [540, 318, -29], [562, 325, -26], [611, 283, -11], [544, 286, -36], [550, 325, -27], [571, 331, -15], [615, 296, -24], [562, 301, -41], [564, 327, -36], [582, 335, -27]]","(514, 276, 101, 123)","(564, 337)"
394,"[[608, 401, 0], [564, 377, -6], [537, 342, -14], [519, 314, -25], [519, 285, -31], [595, 277, 8], [536, 276, -14], [538, 310, -29], [557, 324, -36], [607, 276, 2], [539, 280, -21], [543, 318, -26], [565, 327, -24], [615, 282, -7], [548, 287, -29], [552, 323, -22], [574, 331, -12], [616, 295, -19], [562, 298, -34], [564, 325, -30], [583, 334, -22]]","(519, 276, 97, 125)","(567, 338)"
395,"[[608, 400, 0], [563, 381, -6], [526, 347, -12], [510, 312, -21], [521, 283, -25], [562, 290, 9], [522, 279, -14], [530, 318, -26], [549, 334, -30], [582, 287, 3], [537, 283, -22], [548, 328, -22], [570, 333, -17], [603, 287, -6], [557, 286, -31], [566, 329, -21], [587, 336, -8], [624, 293, -18], [579, 293, -34], [582, 324, -29], [599, 332, -20]]","(510, 279, 114, 121)","(567, 339)"
396,"[[610, 405, 0], [563, 386, -5], [523, 351, -9], [506, 316, -17], [520, 287, -19], [559, 293, 12], [522, 286, -10], [532, 324, -21], [550, 332, -26], [581, 290, 5], [540, 288, -19], [552, 331, -19], [572, 331, -13], [603, 289, -5], [562, 286, -31], [570, 330, -19], [589, 331, -4], [627, 293, -18], [587, 290, -32], [588, 321, -25], [604, 326, -15]]","(506, 286, 121, 119)","(566, 345)"
397,"[[613, 406, 0], [563, 389, -7], [521, 356, -11], [504, 317, -19], [519, 286, -22], [556, 300, 13], [522, 291, -10], [533, 328, -22], [550, 338, -27], [578, 295, 8], [542, 288, -16], [554, 332, -17], [573, 335, -12], [601, 292, -1], [565, 285, -26], [573, 328, -15], [591, 332, 0], [628, 293, -13], [592, 288, -25], [594, 319, -17], [609, 325, -7]]","(504, 285, 124, 121)","(566, 345)"
398,"[[611, 407, 0], [562, 398, -12], [517, 366, -18], [500, 324, -25], [518, 292, -29], [541, 314, 11], [516, 297, -10], [527, 329, -21], [541, 337, -25], [565, 306, 9], [541, 290, -14], [553, 331, -15], [568, 336, -9], [591, 301, 1], [567, 284, -23], [575, 325, -13], [589, 333, 1], [621, 301, -8], [597, 284, -21], [597, 315, -12], [607, 325, -1]]","(500, 284, 121, 123)","(560, 345)"
399,"[[610, 407, 0], [563, 397, -9], [517, 365, -14], [500, 324, -21], [517, 289, -25], [542, 311, 11], [514, 296, -10], [525, 329, -20], [539, 338, -22], [566, 303, 7], [536, 292, -16], [551, 335, -16], [567, 339, -8], [592, 298, -1], [562, 286, -27], [574, 329, -15], [589, 336, 1], [622, 298, -12], [593, 286, -25], [596, 318, -15], [608, 327, -2]]","(500, 286, 122, 121)","(561, 346)"
400,"[[600, 408, 0], [555, 385, 0], [521, 353, -3], [503, 321, -11], [513, 294, -16], [559, 291, 18], [521, 289, -2], [529, 328, -12], [547, 341, -17], [578, 288, 9], [533, 292, -14], [543, 336, -15], [564, 341, -10], [599, 290, -4], [552, 292, -29], [560, 335, -18], [580, 342, -4], [620, 298, -19], [577, 296, -32], [578, 326, -24], [594, 335, -13]]","(503, 288, 117, 120)","(561, 348)"
401,"[[601, 405, 0], [555, 382, -3], [524, 349, -7], [507, 318, -16], [512, 289, -21], [563, 288, 17], [520, 287, -6], [527, 324, -20], [546, 338, -26], [584, 286, 10], [532, 289, -15], [540, 332, -19], [562, 339, -15], [603, 288, -2], [550, 293, -27], [557, 334, -18], [577, 340, -5], [620, 298, -15], [571, 301, -31], [574, 330, -25], [591, 337, -16]]","(507, 286, 113, 119)","(563, 345)"
402,"[[599, 404, 0], [555, 380, -3], [526, 347, -10], [510, 317, -20], [514, 290, -27], [573, 285, 12], [524, 282, -12], [529, 318, -26], [548, 335, -32], [591, 283, 4], [532, 285, -22], [538, 328, -25], [561, 335, -21], [607, 287, -7], [546, 291, -33], [553, 332, -24], [574, 339, -10], [619, 298, -21], [567, 302, -38], [569, 331, -32], [588, 338, -22]]","(510, 282, 109, 122)","(564, 343)"
403,"[[615, 401, 0], [568, 385, -8], [526, 351, -15], [509, 314, -23], [522, 286, -26], [559, 296, 7], [522, 283, -15], [531, 322, -25], [549, 336, -28], [580, 291, 3], [541, 286, -20], [551, 329, -19], [571, 334, -13], [603, 290, -5], [562, 286, -28], [570, 329, -18], [590, 335, -4], [627, 294, -15], [586, 291, -30], [586, 323, -24], [602, 332, -15]]","(509, 283, 118, 118)","(568, 342)"
404,"[[613, 405, 0], [565, 388, -6], [523, 353, -10], [505, 315, -18], [522, 286, -22], [554, 298, 15], [523, 287, -8], [532, 324, -20], [549, 336, -25], [577, 293, 9], [542, 286, -16], [554, 330, -18], [573, 335, -12], [601, 290, -2], [565, 284, -27], [574, 327, -17], [591, 333, -2], [629, 293, -15], [592, 287, -28], [594, 318, -20], [609, 326, -9]]","(505, 284, 124, 121)","(567, 344)"
405,"[[618, 405, 0], [568, 395, -11], [521, 362, -15], [504, 319, -22], [523, 288, -25], [544, 312, 14], [521, 292, -6], [530, 325, -16], [543, 335, -20], [568, 303, 12], [544, 287, -11], [557, 329, -13], [571, 336, -6], [595, 298, 3], [570, 281, -21], [579, 323, -12], [592, 334, 2], [625, 298, -5], [598, 281, -19], [601, 312, -11], [612, 324, 0]]","(504, 281, 121, 124)","(564, 343)"
406,"[[618, 403, 0], [569, 396, -10], [521, 364, -13], [504, 320, -19], [522, 289, -21], [543, 312, 15], [518, 293, -6], [531, 327, -15], [543, 335, -18], [567, 303, 11], [543, 288, -12], [558, 332, -12], [571, 335, -4], [593, 298, 2], [569, 281, -23], [580, 326, -11], [592, 332, 5], [623, 297, -8], [598, 283, -20], [602, 315, -10], [612, 323, 2]]","(504, 281, 119, 122)","(563, 342)"
407,"[[619, 404, 0], [569, 396, -10], [521, 364, -14], [504, 320, -21], [524, 288, -24], [542, 313, 14], [517, 295, -7], [530, 329, -16], [542, 335, -19], [566, 304, 11], [542, 288, -12], [558, 332, -12], [570, 334, -4], [593, 299, 2], [568, 280, -23], [580, 326, -11], [592, 333, 5], [623, 297, -8], [597, 283, -20], [601, 315, -10], [611, 324, 2]]","(504, 280, 119, 124)","(563, 342)"
408,"[[606, 405, 0], [559, 381, 0], [526, 348, -2], [509, 315, -11], [519, 289, -16], [560, 290, 17], [526, 285, -2], [531, 323, -11], [546, 334, -15], [580, 288, 8], [538, 288, -14], [546, 332, -15], [565, 337, -10], [602, 290, -5], [557, 290, -29], [563, 333, -20], [582, 340, -6], [624, 297, -19], [580, 294, -32], [580, 324, -23], [596, 332, -12]]","(509, 285, 115, 120)","(566, 345)"
409,"[[604, 402, 0], [556, 376, -2], [526, 344, -7], [511, 313, -17], [519, 287, -22], [573, 286, 13], [528, 282, -8], [535, 319, -21], [554, 330, -27], [591, 284, 5], [538, 285, -19], [546, 327, -22], [567, 331, -18], [608, 287, -6], [554, 288, -31], [561, 329, -21], [582, 333, -8], [624, 296, -20], [575, 298, -35], [577, 326, -28], [595, 333, -19]]","(511, 282, 113, 120)","(567, 342)"
410,"[[607, 399, 0], [562, 378, -5], [529, 345, -11], [513, 312, -19], [521, 284, -24], [571, 284, 13], [526, 280, -11], [534, 317, -25], [554, 331, -31], [590, 282, 7], [538, 283, -18], [548, 325, -21], [570, 330, -16], [609, 284, -3], [556, 286, -28], [564, 327, -18], [584, 332, -5], [625, 292, -16], [577, 295, -32], [579, 324, -26], [597, 331, -17]]","(513, 280, 112, 119)","(569, 339)"
411,"[[607, 399, 0], [564, 383, -6], [526, 348, -11], [510, 313, -19], [521, 285, -23], [560, 290, 10], [522, 283, -13], [530, 320, -25], [548, 335, -30], [582, 286, 4], [538, 286, -20], [550, 329, -21], [571, 333, -15], [603, 286, -5], [558, 286, -31], [568, 329, -20], [588, 334, -6], [626, 292, -17], [582, 291, -33], [584, 323, -28], [600, 331, -18]]","(510, 283, 116, 116)","(568, 341)"
412,"[[612, 403, 0], [562, 389, -10], [520, 356, -16], [502, 318, -24], [515, 288, -27], [552, 303, 9], [522, 292, -13], [534, 326, -24], [551, 336, -28], [574, 297, 6], [543, 288, -18], [556, 329, -19], [573, 332, -13], [598, 293, -2], [566, 284, -25], [576, 325, -15], [591, 330, -1], [625, 294, -12], [594, 287, -24], [597, 317, -17], [611, 322, -7]]","(502, 284, 123, 119)","(563, 343)"
413,"[[608, 403, 0], [561, 391, -8], [517, 358, -12], [499, 318, -20], [515, 286, -23], [544, 305, 13], [515, 292, -9], [527, 327, -20], [542, 336, -24], [566, 298, 8], [536, 288, -15], [549, 330, -15], [567, 335, -9], [592, 294, 0], [561, 283, -25], [571, 326, -14], [587, 332, 0], [622, 294, -11], [591, 285, -24], [594, 316, -15], [607, 324, -4]]","(499, 283, 123, 120)","(560, 343)"
414,"[[607, 405, 0], [559, 392, -7], [515, 358, -10], [499, 319, -17], [517, 290, -19], [547, 304, 14], [517, 294, -6], [528, 327, -16], [543, 334, -19], [569, 298, 9], [537, 289, -13], [551, 331, -13], [568, 334, -6], [594, 294, 0], [562, 284, -24], [571, 327, -13], [587, 331, 2], [623, 295, -12], [592, 286, -23], [595, 316, -14], [608, 323, -3]]","(499, 284, 124, 121)","(561, 344)"
415,"[[608, 402, 0], [562, 398, -12], [514, 366, -17], [497, 323, -24], [516, 291, -27], [532, 315, 9], [509, 291, -12], [519, 322, -22], [532, 335, -25], [557, 305, 7], [534, 288, -16], [547, 330, -17], [562, 338, -10], [585, 300, 0], [562, 282, -26], [572, 324, -16], [585, 335, -1], [617, 299, -9], [592, 283, -24], [595, 315, -16], [605, 326, -5]]","(497, 282, 120, 120)","(557, 342)"
416,"[[609, 403, 0], [561, 397, -13], [514, 365, -17], [498, 322, -24], [519, 290, -27], [531, 314, 12], [506, 293, -8], [519, 326, -18], [531, 334, -20], [557, 305, 10], [533, 288, -14], [548, 330, -15], [560, 336, -7], [584, 300, 2], [560, 280, -24], [572, 324, -15], [584, 336, 1], [616, 299, -7], [590, 283, -21], [593, 314, -12], [603, 327, 0]]","(498, 280, 118, 123)","(557, 341)"
417,"[[610, 406, 0], [562, 400, -12], [513, 367, -15], [496, 324, -21], [516, 292, -24], [532, 317, 15], [508, 293, -6], [518, 325, -15], [529, 335, -17], [556, 307, 12], [534, 289, -10], [547, 331, -11], [559, 338, -3], [583, 302, 3], [560, 282, -21], [570, 325, -11], [582, 337, 4], [614, 300, -6], [590, 284, -19], [593, 315, -10], [602, 327, 2]]","(496, 282, 118, 124)","(555, 344)"
418,"[[608, 409, 0], [558, 396, -8], [513, 364, -11], [495, 323, -18], [512, 291, -21], [536, 313, 15], [510, 297, -4], [521, 332, -13], [533, 338, -16], [559, 305, 11], [533, 291, -10], [546, 334, -10], [560, 338, -3], [585, 301, 1], [557, 284, -23], [568, 329, -11], [582, 337, 4], [614, 300, -10], [586, 284, -21], [589, 316, -11], [600, 327, 1]]","(495, 284, 119, 125)","(554, 346)"
419,"[[596, 407, 0], [549, 382, 2], [517, 350, 0], [500, 319, -8], [508, 292, -14], [554, 292, 20], [516, 288, 0], [523, 327, -11], [540, 340, -14], [571, 290, 9], [526, 292, -14], [536, 336, -16], [557, 341, -10], [591, 291, -5], [544, 294, -30], [553, 336, -20], [573, 341, -6], [612, 297, -20], [569, 296, -33], [571, 325, -25], [588, 333, -14]]","(500, 288, 112, 119)","(556, 347)"
420,"[[595, 403, 0], [549, 377, -2], [520, 347, -9], [504, 319, -19], [507, 292, -25], [565, 285, 14], [517, 285, -9], [525, 321, -24], [545, 335, -31], [582, 283, 6], [526, 286, -19], [535, 328, -25], [556, 336, -21], [598, 285, -5], [541, 291, -30], [550, 331, -22], [570, 338, -9], [611, 295, -18], [562, 300, -34], [566, 328, -29], [584, 334, -19]]","(504, 283, 107, 120)","(557, 343)"
421,"[[597, 401, 0], [553, 377, -4], [526, 346, -12], [509, 317, -22], [509, 290, -28], [577, 282, 12], [524, 283, -12], [529, 319, -27], [549, 333, -33], [592, 280, 5], [529, 285, -19], [536, 326, -24], [559, 332, -21], [604, 283, -5], [542, 290, -29], [549, 329, -20], [570, 335, -8], [612, 294, -17], [560, 301, -33], [562, 328, -28], [581, 335, -20]]","(509, 280, 103, 121)","(560, 340)"
422,"[[603, 398, 0], [561, 379, -6], [528, 347, -12], [510, 316, -20], [515, 287, -24], [561, 290, 10], [521, 281, -13], [528, 318, -26], [547, 333, -32], [580, 286, 5], [533, 284, -19], [543, 326, -22], [564, 332, -17], [599, 286, -4], [551, 287, -28], [559, 328, -19], [580, 334, -6], [618, 293, -16], [572, 294, -31], [574, 324, -25], [591, 333, -16]]","(510, 281, 108, 117)","(564, 339)"
423,"[[607, 398, 0], [563, 383, -7], [522, 349, -12], [505, 313, -19], [520, 286, -22], [556, 293, 9], [519, 283, -13], [527, 321, -24], [544, 333, -28], [578, 289, 4], [537, 286, -20], [548, 329, -20], [568, 332, -14], [600, 289, -5], [558, 286, -31], [566, 328, -20], [586, 332, -6], [623, 294, -17], [581, 291, -33], [583, 322, -27], [600, 328, -18]]","(505, 283, 118, 115)","(564, 340)"
424,"[[613, 403, 0], [565, 393, -13], [520, 360, -19], [502, 319, -27], [520, 288, -30], [543, 312, 8], [516, 292, -12], [527, 326, -20], [541, 332, -23], [566, 303, 7], [542, 288, -16], [555, 329, -16], [569, 332, -9], [592, 299, 0], [568, 281, -24], [577, 323, -14], [590, 329, 0], [622, 298, -7], [596, 283, -21], [599, 313, -14], [610, 321, -3]]","(502, 281, 120, 122)","(562, 342)"
425,"[[613, 402, 0], [565, 393, -9], [519, 360, -12], [503, 319, -18], [523, 289, -20], [543, 309, 14], [516, 289, -5], [528, 323, -13], [540, 331, -16], [567, 301, 10], [542, 286, -12], [555, 329, -12], [568, 334, -5], [593, 297, 1], [567, 280, -23], [577, 324, -12], [590, 333, 3], [623, 297, -9], [596, 283, -21], [598, 315, -12], [609, 326, 0]]","(503, 280, 120, 122)","(563, 341)"
426,"[[609, 407, 0], [561, 390, -3], [521, 357, -6], [503, 319, -13], [519, 290, -17], [552, 302, 19], [524, 291, 0], [531, 326, -11], [545, 338, -15], [572, 297, 12], [539, 289, -9], [549, 331, -10], [566, 335, -4], [595, 295, 0], [561, 287, -23], [569, 328, -13], [584, 333, 0], [622, 297, -14], [587, 289, -25], [589, 319, -16], [602, 327, -6]]","(503, 287, 119, 120)","(562, 347)"
427,"[[604, 405, 0], [557, 383, -1], [521, 351, -5], [505, 318, -13], [517, 291, -18], [560, 293, 18], [523, 287, -4], [531, 325, -15], [547, 337, -20], [579, 290, 9], [537, 289, -15], [546, 333, -17], [566, 337, -11], [600, 290, -4], [557, 289, -28], [564, 332, -18], [583, 336, -3], [623, 296, -18], [581, 294, -30], [582, 324, -22], [599, 331, -11]]","(505, 287, 118, 118)","(564, 346)"
428,"[[602, 401, 0], [556, 379, -2], [526, 346, -6], [510, 316, -15], [517, 290, -19], [565, 288, 15], [524, 283, -7], [530, 320, -20], [547, 332, -25], [584, 286, 6], [535, 287, -18], [543, 329, -20], [564, 332, -15], [604, 288, -6], [553, 290, -30], [559, 332, -20], [579, 335, -7], [622, 298, -20], [575, 299, -35], [576, 327, -28], [593, 333, -19]]","(510, 283, 112, 118)","(566, 342)"
429,"[[608, 397, 0], [565, 376, -6], [535, 343, -13], [519, 313, -23], [528, 286, -28], [580, 282, 10], [534, 278, -14], [539, 314, -27], [558, 328, -32], [598, 280, 4], [545, 284, -20], [552, 325, -23], [573, 330, -18], [615, 284, -5], [560, 289, -31], [566, 330, -21], [586, 334, -8], [629, 294, -17], [581, 298, -33], [582, 326, -27], [599, 333, -18]]","(519, 278, 110, 119)","(574, 337)"
430,"[[615, 399, 0], [571, 382, -7], [533, 349, -13], [517, 315, -22], [527, 286, -26], [568, 291, 7], [529, 283, -16], [537, 320, -26], [555, 333, -30], [588, 288, 2], [545, 286, -22], [555, 329, -22], [576, 333, -15], [609, 288, -7], [565, 288, -32], [573, 330, -22], [593, 334, -8], [630, 294, -18], [588, 293, -34], [590, 324, -28], [606, 331, -19]]","(517, 283, 113, 116)","(573, 341)"
431,"[[620, 404, 0], [569, 393, -11], [525, 361, -16], [508, 320, -23], [524, 288, -26], [549, 314, 12], [525, 295, -8], [536, 327, -18], [550, 337, -22], [572, 306, 10], [548, 289, -12], [561, 329, -15], [575, 335, -9], [597, 301, 2], [573, 282, -21], [582, 323, -13], [595, 334, 0], [626, 301, -6], [602, 285, -20], [604, 315, -13], [615, 325, -3]]","(508, 282, 118, 122)","(567, 343)"
432,"[[616, 402, 0], [570, 393, -9], [524, 362, -12], [507, 320, -19], [524, 287, -21], [547, 312, 15], [521, 295, -5], [533, 327, -13], [545, 333, -16], [570, 304, 11], [545, 289, -12], [559, 332, -12], [572, 335, -4], [596, 299, 1], [570, 283, -23], [581, 327, -12], [594, 333, 4], [625, 299, -8], [600, 284, -21], [602, 316, -11], [612, 324, 1]]","(507, 283, 118, 119)","(566, 342)"
433,"[[617, 403, 0], [570, 395, -11], [523, 362, -15], [506, 321, -22], [524, 289, -24], [549, 311, 12], [523, 295, -8], [535, 328, -16], [547, 334, -18], [572, 303, 9], [545, 289, -13], [559, 332, -12], [573, 334, -4], [597, 298, 0], [570, 282, -23], [581, 326, -11], [594, 332, 4], [626, 298, -9], [600, 284, -21], [602, 315, -11], [612, 324, 0]]","(506, 282, 120, 121)","(566, 342)"
434,"[[601, 405, 0], [557, 382, -2], [526, 350, -7], [509, 320, -16], [517, 293, -22], [566, 288, 14], [525, 284, -8], [531, 323, -19], [548, 337, -23], [586, 286, 5], [536, 289, -18], [544, 332, -20], [564, 339, -15], [605, 289, -7], [553, 293, -32], [560, 334, -23], [580, 341, -9], [623, 300, -20], [576, 302, -36], [578, 330, -29], [595, 339, -19]]","(509, 284, 114, 121)","(566, 344)"
435,"[[597, 405, 0], [554, 380, -4], [527, 347, -12], [512, 318, -22], [516, 292, -29], [580, 285, 9], [529, 280, -14], [531, 317, -27], [548, 331, -33], [598, 284, 1], [537, 286, -23], [541, 329, -26], [562, 335, -22], [611, 290, -9], [549, 293, -35], [553, 334, -25], [573, 341, -12], [621, 303, -22], [567, 307, -40], [567, 335, -35], [585, 343, -25]]","(512, 280, 109, 125)","(566, 342)"
436,"[[604, 408, 0], [556, 384, -5], [530, 351, -13], [513, 325, -24], [512, 300, -31], [587, 283, 8], [530, 282, -14], [532, 317, -28], [550, 328, -36], [601, 284, 0], [533, 289, -23], [539, 326, -27], [561, 332, -25], [609, 291, -11], [542, 298, -32], [548, 334, -24], [570, 339, -14], [611, 305, -24], [556, 310, -38], [559, 336, -34], [578, 343, -27]]","(512, 282, 99, 126)","(561, 345)"
437,"[[599, 410, 0], [554, 385, -6], [527, 351, -14], [510, 323, -26], [514, 298, -32], [583, 284, 8], [527, 283, -15], [531, 319, -29], [549, 330, -36], [598, 284, 1], [532, 289, -23], [538, 329, -27], [561, 333, -24], [608, 290, -10], [542, 296, -33], [549, 334, -25], [570, 339, -13], [613, 304, -23], [559, 309, -39], [562, 337, -35], [581, 344, -26]]","(510, 283, 103, 127)","(561, 346)"
438,"[[602, 409, 0], [555, 386, -7], [524, 354, -15], [507, 323, -25], [513, 297, -31], [571, 287, 10], [521, 287, -14], [527, 324, -29], [546, 338, -37], [589, 285, 4], [530, 291, -21], [539, 333, -25], [562, 339, -22], [605, 289, -5], [545, 295, -30], [554, 335, -21], [575, 342, -9], [617, 300, -17], [564, 307, -34], [570, 336, -29], [589, 342, -21]]","(507, 285, 110, 124)","(562, 347)"
